name,country_iso2,domains,web_pages,source_item,source
Guangxi University,CN,gxu.edu.cn,http://www.gxu.edu.cn/,,Hipo university-domains-list
Guangxi University for Nationalities,CN,gxun.edu.cn,http://www.gxun.edu.cn/,,Hipo university-domains-list
Guangzhou Academy of Fine Art,CN,gzarts.edu.cn,http://www.gzarts.edu.cn/,,Hipo university-domains-list
Guangzhou University of Traditional Chinese Medicine,CN,gzhtcm.edu.cn,http://www.gzhtcm.edu.cn/,,Hipo university-domains-list
Guangzhou University,CN,gzhu.edu.cn,http://www.gzhu.edu.cn/,,Hipo university-domains-list
Guizhou Normal University,CN,gznu.edu.cn,http://www.gznu.edu.cn/,,Hipo university-domains-list
Sun Yat-Sen University of Medical Sciences,CN,gzsums.edu.cn,http://www.gzsums.edu.cn/,,Hipo university-domains-list
Guizhou University,CN,gzu.edu.cn,http://www.gzu.edu.cn/,,Hipo university-domains-list
Hainan Normal University,CN,hainnu.edu.cn,http://www.hainnu.edu.cn/,,Hipo university-domains-list
Hainan University,CN,hainu.edu.cn,http://www.hainu.edu.cn/,,Hipo university-domains-list
Hebei Academy of Fine Art,CN,hbafa.com,http://www.hbafa.com/,,Hipo university-domains-list
Houston Baptist University,US,hbu.edu,https://www.hbu.edu/,,Hipo university-domains-list
Hebei University,CN,hbu.edu.cn,http://www.hbu.edu.cn/,,Hipo university-domains-list
University of Petroleum (East China),CN,hdpu.edu.cn,http://www.hdpu.edu.cn/,,Hipo university-domains-list
Hebei Agricultural University,CN,hebau.edu.cn,http://www.hebau.edu.cn/,,Hipo university-domains-list
Hebei United University,CN,hebeiuniteduniversity.com,http://www.hebeiuniteduniversity.com/,,Hipo university-domains-list
Hebei Medical University,CN,hebmu.edu.cn,http://www.hebmu.edu.cn/,,Hipo university-domains-list
Hebei Normal University,CN,hebnu.edu.cn,http://www.hebnu.edu.cn/,,Hipo university-domains-list
Hebei University of Science and Technology,CN,hebust.edu.cn,http://www.hebust.edu.cn/,,Hipo university-domains-list
Hebei University of Technology,CN,hebut.edu.cn,http://www.hebut.edu.cn/,,Hipo university-domains-list
Henan Normal University,CN,henannu.edu.cn,http://www.henannu.edu.cn/,,Hipo university-domains-list
Henan Agriculture University,CN,henau.edu.cn,http://www.henau.edu.cn/,,Hipo university-domains-list
Henan Univeristy,CN,henu.edu.cn,http://www.henu.edu.cn/,,Hipo university-domains-list
Hebei University of Economics and Trade,CN,heuet.edu.cn,http://www.heuet.edu.cn/,,Hipo university-domains-list
Hefei University of Technology,CN,hfut.edu.cn,http://www.hfut.edu.cn/,,Hipo university-domains-list
Huaihai Institute of Technology,CN,hhit.edu.cn,http://www.hhit.edu.cn/,,Hipo university-domains-list
Huaihua Radio and Television University,CN,hhrtu.com,http://www.hhrtu.com/,,Hipo university-domains-list
Huanghe Science & Technology University,CN,hhstu.edu.cn,http://www.hhstu.edu.cn/,,Hipo university-domains-list
Hohai University Changzhou,CN,hhuc.edu.cn,http://www.hhuc.edu.cn/,,Hipo university-domains-list
Hehai University,CN,hhu.edu.cn,http://www.hhu.edu.cn/,,Hipo university-domains-list
Harbin Institute of Technology,CN,hit.edu.cn,http://www.hit.edu.cn/,,Hipo university-domains-list
Heilongjiang August 1st Reclamation University,CN,hlaflru.edu.cn,http://www.hlaflru.edu.cn/,,Hipo university-domains-list
Heilongjiang Commercial University,CN,hljcu.edu.cn,http://www.hljcu.edu.cn/,,Hipo university-domains-list
Heilongjiang University,CN,hlju.edu.cn,http://www.hlju.edu.cn/,,Hipo university-domains-list
Henan Buddhist College,CN,hnfjxy.cn,http://www.hnfjxy.cn/,,Hipo university-domains-list
Logistics Engineering University of PLA,CN,hqgc.net,http://www.hqgc.net/,,Hipo university-domains-list
Huaqiao University Quanzhuo,CN,hqu.edu.cn,http://www.hqu.edu.cn/,,Hipo university-domains-list
Harbin Engineering University,CN,hrbeu.edu.cn,http://www.hrbeu.edu.cn/,,Hipo university-domains-list
Harbin Medical University,CN,hrbmu.edu.cn,http://www.hrbmu.edu.cn/,,Hipo university-domains-list
Harbin Normal University,CN,hrbnu.edu.cn,http://www.hrbnu.edu.cn/,,Hipo university-domains-list
Harbin University of Civil Engineering & Architecture,CN,hrbucea.edu.cn,http://www.hrbucea.edu.cn/,,Hipo university-domains-list
Harbin University of Science and Technology,CN,hrbust.edu.cn,http://www.hrbust.edu.cn/,,Hipo university-domains-list
Hubei University,CN,hubu.edu.cn,http://www.hubu.edu.cn/,,Hipo university-domains-list
Hunan Agricultural University,CN,hunau.net,http://www.hunau.net/,,Hipo university-domains-list
Hunan Normal University,CN,hunnu.edu.cn,http://www.hunnu.edu.cn/,,Hipo university-domains-list
Huazhong University of Science and Technology,CN,hust.edu.cn,http://www.hust.edu.cn/,,Hipo university-domains-list
Huazhong Agricultural University,CN,hzau.edu.cn,http://www.hzau.edu.cn/,,Hipo university-domains-list
Huizhou University,CN,hzu.edu.cn,http://www.hzu.edu.cn/,,Hipo university-domains-list
International Business University of Beijing,CN,ibub.edu.cn,http://www.ibub.edu.cn/,,Hipo university-domains-list
Inner Mongolia Agricultural University,CN,imau.edu.cn,http://www.imau.edu.cn/,,Hipo university-domains-list
Inner Mongolia Normal University,CN,imnu.edu.cn,http://www.imnu.edu.cn/,,Hipo university-domains-list
Inner Mongolia Polytechnic University,CN,impu.edu.cn,http://www.impu.edu.cn/,,Hipo university-domains-list
Inner Mongolia University,CN,imu.edu.cn,http://www.imu.edu.cn/,,Hipo university-domains-list
Beijing Union University,CN,ipdbuu.com.cn,http://www.ipdbuu.com.cn/,,Hipo university-domains-list
Jingdezhen China Institute,CN,jci.edu.cn,http://www.jci.edu.cn/,,Hipo university-domains-list
Jilin Agricultural University,CN,jlau.edu.cn,http://www.jlau.edu.cn/,,Hipo university-domains-list
Jilin University,CN,jlu.edu.cn,http://www.jlu.edu.cn/,,Hipo university-domains-list
Jimei University,CN,jmu.edu.cn,http://www.jmu.edu.cn/,,Hipo university-domains-list
Jinan University,CN,jnu.edu.cn,http://www.jnu.edu.cn/,,Hipo university-domains-list
Jishou University,CN,jsu.edu.cn,http://www.jsu.edu.cn/,,Hipo university-domains-list
Jiangsu University of Science and Technology,CN,jsust.edu.cn,http://www.jsust.edu.cn/,,Hipo university-domains-list
Jiangxi University of Traditional Chinese Medicine,CN,jutcm.com,http://www.jutcm.com/,,Hipo university-domains-list
Jilin University of Technology,CN,jut.edu.cn,http://www.jut.edu.cn/,,Hipo university-domains-list
Jiangxi Agricultural University,CN,jxau.edu.cn,http://www.jxau.edu.cn/,,Hipo university-domains-list
Jiangxi Normal University,CN,jxnu.edu.cn,http://www.jxnu.edu.cn/,,Hipo university-domains-list
Jiangxi University of Finance and Economics,CN,jxufe.edu.cn,http://www.jxufe.edu.cn/,,Hipo university-domains-list
Jiaying University,CN,jyu.edu.cn,http://www.jyu.edu.cn/,,Hipo university-domains-list
Kunmimg University of Science and Technology,CN,kmust.edu.cn,http://www.kmust.edu.cn/,,Hipo university-domains-list
Liaocheng Teachers University,CN,lctu.edu.cn,http://www.lctu.edu.cn/,,Hipo university-domains-list
Shanghai Lida Polytechnic Institute,CN,lidapoly.com,http://www.lidapoly.com/,,Hipo university-domains-list
Shanghai Lixin University of Commerce,CN,lixin.edu.cn,http://www.lixin.edu.cn/,,Hipo university-domains-list
Liaoning Normal University,CN,lnnu.edu.cn,http://www.lnnu.edu.cn/,,Hipo university-domains-list
Liaoning Technical University,CN,lntu.edu.cn,http://www.lntu.edu.cn/,,Hipo university-domains-list
Liaoning University,CN,lnu.edu.cn,http://www.lnu.edu.cn/,,Hipo university-domains-list
Luxun Academy of Fine Art,CN,lumei.edu.cn,http://www.lumei.edu.cn/,,Hipo university-domains-list
Luzhou Medical College,CN,lzmc.edu.cn,http://www.lzmc.edu.cn/,,Hipo university-domains-list
Lanzhou University,CN,lzu.edu.cn,http://www.lzu.edu.cn/,,Hipo university-domains-list
Ningbo University,CN,nbu.edu.cn,http://www.nbu.edu.cn/,,Hipo university-domains-list
Ningbo University of Technology,CN,nbut.edu.cn,http://www.nbut.edu.cn/,,Hipo university-domains-list
North China Electric Power University,CN,ncepubj.edu.cn,http://www.ncepubj.edu.cn/,,Hipo university-domains-list
Nanchang University,CN,ncu.edu.cn,http://www.ncu.edu.cn/,,Hipo university-domains-list
North China University of Technology,CN,ncut.edu.cn,http://www.ncut.edu.cn/,,Hipo university-domains-list
Northeast Agricultural University,CN,neau.edu.cn,http://www.neau.edu.cn/,,Hipo university-domains-list
Northeast Forest University,CN,nefu.edu.cn,http://www.nefu.edu.cn/,,Hipo university-domains-list
Neijiang Teacher University,CN,neijtc.edu.cn,http://www.neijtc.edu.cn/,,Hipo university-domains-list
Northeast Normal University,CN,nenu.edu.cn,http://www.nenu.edu.cn/,,Hipo university-domains-list
Northeastern University,CN,neu.edu.cn,http://www.neu.edu.cn/,,Hipo university-domains-list
Northeast University at Qinhuangdao Campus,CN,neuq.edu.cn,http://www.neuq.edu.cn/,,Hipo university-domains-list
Beijing New Asia University,CN,newasia.bj.edu.cn,http://www.newasia.bj.edu.cn/,,Hipo university-domains-list
Nanjing Agricultural University,CN,njau.edu.cn,http://www.njau.edu.cn/,,Hipo university-domains-list
Nanjing Forestry University,CN,njfu.edu.cn,http://www.njfu.edu.cn/,,Hipo university-domains-list
Nanjing Institute of Meteorology,CN,njim.edu.cn,http://www.njim.edu.cn/,,Hipo university-domains-list
Nanjing Medical University,CN,njmu.edu.cn,http://www.njmu.edu.cn/,,Hipo university-domains-list
Nanjing Normal University,CN,njnu.edu.cn,http://www.njnu.edu.cn/,,Hipo university-domains-list
Northern Jiaotong University,CN,njtu.edu.cn,http://www.njtu.edu.cn/,,Hipo university-domains-list
Nanjing University of Chemical Technology,CN,njuct.edu.cn,http://www.njuct.edu.cn/,,Hipo university-domains-list
Nanjing University,CN,nju.edu.cn,http://www.nju.edu.cn/,,Hipo university-domains-list
Nanjing University of Economics,CN,njue.edu.cn,http://www.njue.edu.cn/,,Hipo university-domains-list
Nanjing University of Posts and Telecommunications,CN,njupt.edu.cn,http://www.njupt.edu.cn/,,Hipo university-domains-list
Nanjing University of Science and Technology,CN,njust.edu.cn,http://www.njust.edu.cn/,,Hipo university-domains-list
Nanjing University of Traditional Chinese Medicine,CN,njutcm.edu.cn,http://www.njutcm.edu.cn/,,Hipo university-domains-list
Nanjing Union Theological Seminary,CN,njuts.cn,http://www.njuts.cn/,,Hipo university-domains-list
Nankai University,CN,nku.nankai.edu.cn,http://nku.nankai.edu.cn/,,Hipo university-domains-list
The University of Nottingham Ningbo China,CN,nottingham.edu.cn,http://www.nottingham.edu.cn/,,Hipo university-domains-list
Northern Sichuan Medical College,CN,nsmc.edu.cn,http://www.nsmc.edu.cn/,,Hipo university-domains-list
Nanjing University of Aeronautics and Astronautics,CN,nuaa.edu.cn,http://www.nuaa.edu.cn/,,Hipo university-domains-list
National University of Defense Technology,CN,nudt.edu.cn,http://www.nudt.edu.cn/,,Hipo university-domains-list
Northwest A&F University,CN,nwau.edu.cn,http://www.nwau.edu.cn/,,Hipo university-domains-list
Northwest Normal University Lanzhou,CN,nwnu.edu.cn,http://www.nwnu.edu.cn/,,Hipo university-domains-list
Northwest Polytechnical University Xi'an,CN,nwpu.edu.cn,http://www.nwpu.edu.cn/,,Hipo university-domains-list
Northwest University Xi'an,CN,nwu.edu.cn,http://www.nwu.edu.cn/,,Hipo university-domains-list
Ningxia Medical College,CN,nxmc.edu.cn,http://www.nxmc.edu.cn/,,Hipo university-domains-list
Ningxia University,CN,nxu.edu.cn,http://www.nxu.edu.cn/,,Hipo university-domains-list
Ocean University of China,CN,ouc.edu.cn,http://www.ouc.edu.cn/,,Hipo university-domains-list
Guangdong Peizheng College,CN,peizheng.com.cn,http://www.peizheng.com.cn/,,Hipo university-domains-list
Peking University,CN,pku.edu.cn,http://www.pku.edu.cn/,,Hipo university-domains-list
Panzhihua University,CN,pzhu.edu.cn,http://www.pzhu.edu.cn/,,Hipo university-domains-list
Qingdao University,CN,qdu.edu.cn,http://www.qdu.edu.cn/,,Hipo university-domains-list
Qufu Normal University,CN,qfnu.edu.cn,http://www.qfnu.edu.cn/,,Hipo university-domains-list
Qinghai Normal University,CN,qhnu.edu.cn,http://www.qhnu.edu.cn/,,Hipo university-domains-list
Qinghai Radio & Television University,CN,qhrtvu.edu.cn,http://www.qhrtvu.edu.cn/,,Hipo university-domains-list
Qinghai University,CN,qhu.edu.cn,http://www.qhu.edu.cn/,,Hipo university-domains-list
Qingdao University of Science and Technology,CN,qust.edu.cn,http://www.qust.edu.cn/,,Hipo university-domains-list
Qiongzhou University,CN,qzu.edu.cn,http://www.qzu.edu.cn/,,Hipo university-domains-list
Renmin University of China,CN,ruc.edu.cn,http://www.ruc.edu.cn/,,Hipo university-domains-list
Shanghai Sanda University,CN,sandau.edu.cn,http://www.sandau.edu.cn/,,Hipo university-domains-list
Chongqing Three Gorges University,CN,sanxiau.edu.cn,http://www.sanxiau.edu.cn/,,Hipo university-domains-list
Shanghai Business School,CN,sbs.edu.cn,http://www.sbs.edu.cn/,,Hipo university-domains-list
South China Agricultural University,CN,scau.edu.cn,http://www.scau.edu.cn/,,Hipo university-domains-list
South China Construction University,CN,sccu.edu.cn,http://www.sccu.edu.cn/,,Hipo university-domains-list
South China Normal University,CN,scnu.edu.cn,http://www.scnu.edu.cn/,,Hipo university-domains-list
Sichuan University,CN,scu.edu.cn,http://www.scu.edu.cn/,,Hipo university-domains-list
South China University of Technology,CN,scut.edu.cn,http://www.scut.edu.cn/,,Hipo university-domains-list
Shandong University of Art and Design,CN,sdada.edu.cn,http://www.sdada.edu.cn/,,Hipo university-domains-list
Shandong Agricultural University,CN,sdau.edu.cn,http://www.sdau.edu.cn/,,Hipo university-domains-list
Shandong Economic University,CN,sdie.edu.cn,http://www.sdie.edu.cn/,,Hipo university-domains-list
Shanghai Dainji University,CN,sdju.edu.cn,http://www.sdju.edu.cn/,,Hipo university-domains-list
Shandong Medical University,CN,sdmu.edu.cn,http://www.sdmu.edu.cn/,,Hipo university-domains-list
Shandong Normal University,CN,sdnu.edu.cn,http://www.sdnu.edu.cn/,,Hipo university-domains-list
Shandong University,CN,sdu.edu.cn,http://www.sdu.edu.cn/,,Hipo university-domains-list
Shandong University of Science and Technology,CN,sdust.edu.cn,http://www.sdust.edu.cn/,,Hipo university-domains-list
Shandong University of Triaditional Chinese Medicine,CN,sdutcm.edu.cn,http://www.sdutcm.edu.cn/,,Hipo university-domains-list
Shandong University of Technology,CN,sdut.edu.cn,http://www.sdut.edu.cn/,,Hipo university-domains-list
Shandong University of Finance and Economics,CN,sdufe.edu.cn,http://www.sdufe.edu.cn/,,Hipo university-domains-list
Southeast University,CN,seu.edu.cn,http://www.seu.edu.cn/,,Hipo university-domains-list
Shaoguan University,CN,sgu.edu.cn,http://www.sgu.edu.cn/,,Hipo university-domains-list
Shanghai Customs College,CN,shcc.edu.cn,https://shcc.edu.cn/,,Hipo university-domains-list
Shanghai Fisheries University,CN,shfu.edu.cn,http://www.shfu.edu.cn/,,Hipo university-domains-list
Shanghai Institue of Foreign Trade,CN,shift.edu.cn,http://www.shift.edu.cn/,,Hipo university-domains-list
Shanghai International Studies University,CN,shisu.edu.cn,http://www.shisu.edu.cn/,,Hipo university-domains-list
Shanghai Maritime University,CN,shmtu.edu.cn,http://www.shmtu.edu.cn/,,Hipo university-domains-list
Shanghai Medical University,CN,shmu.edu.cn,http://www.shmu.edu.cn/,,Hipo university-domains-list
Shanghai Ouhua Vocational Technical College,CN,shouhua.net.cn,http://www.shouhua.net.cn/,,Hipo university-domains-list
Shanghai Sipo Polytechnic,CN,sh-sipopolytechnic.com,http://www.sh-sipopolytechnic.com/,,Hipo university-domains-list
Shanghai Second Medical University,CN,shsmu.edu.cn,http://www.shsmu.edu.cn/,,Hipo university-domains-list
Shanghai Second Polytechnic University,CN,shspu.edu.cn,http://www.shspu.edu.cn/,,Hipo university-domains-list
Shanghai TieDao University,CN,shtdu.edu.cn,http://www.shtdu.edu.cn/,,Hipo university-domains-list
Shanghai Normal University,CN,shtu.edu.cn,http://www.shtu.edu.cn/,,Hipo university-domains-list
Shanghai Television University,CN,shtvu.edu.cn,http://www.shtvu.edu.cn/,,Hipo university-domains-list
Shanghai University,CN,shu.edu.cn,http://www.shu.edu.cn/,,Hipo university-domains-list
ShanghaiTech University,CN,shanghaitech.edu.cn,https://www.shanghaitech.edu.cn/,,Hipo university-domains-list
Shanghai University of Finance and Economics,CN,shufe.edu.cn,http://www.shufe.edu.cn/,,Hipo university-domains-list
Shanghai University of Traditional Chinese Medicine and Pharmacology,CN,shutcm.edu.cn,http://www.shutcm.edu.cn/,,Hipo university-domains-list
Shihezi University,CN,shzu.edu.cn,http://www.shzu.edu.cn/,,Hipo university-domains-list
Sichuan Agricultural University,CN,sicau.edu.cn,http://www.sicau.edu.cn/,,Hipo university-domains-list
Sichuan Normal University,CN,sicnu.edu.cn,http://www.sicnu.edu.cn/,,Hipo university-domains-list
Sichuan International Studies University,CN,sisu.edu.cn,http://www.sisu.edu.cn/,,Hipo university-domains-list
